blind_id,axis,obligation_id,requirement_mode,evaluator_status,evaluator_rationale,failure_family_if_blocking,ia_codes_if_fail
C10,M_MECHANISTIC,PO07,M,FAIL,No bounded target regime licenses literal software execution semantics.,ASSUMPTION_REGIME,IA07_REGIME_EXTRAPOLATION
C10,M_MECHANISTIC,PO08,M,FAIL,Lexical code similarity is the only support for a programmer-defined molecular mechanism.,MECHANISM_CAUSALITY,IA08_MECHANISM_SMUGGLING
C10,M_MECHANISTIC,PO09,M,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C10,M_MECHANISTIC,PO10,M,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C10,M_MECHANISTIC,PO11,M,FAIL,Frozen molecular-genetics constraints conflict with literal software execution semantics.,EMPIRICAL,IA12_EMPIRICAL_COLLISION
C10,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this bounded axis claim.,,
C10,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C11,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C11,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C11,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C11,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C11,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C11,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C11,F_FORMAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C11,F_FORMAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C11,F_FORMAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C11,F_FORMAL,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C11,F_FORMAL,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C11,F_FORMAL,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C11,F_FORMAL,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C11,F_FORMAL,PO09,C,NOT_APPLICABLE,Invariant/conservation compatibility is not activated by this bounded axis claim.,,
C11,F_FORMAL,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C11,F_FORMAL,PO11,C,NOT_APPLICABLE,Empirical-envelope compatibility is not activated by this bounded axis claim.,,
C11,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C11,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C11,M_MECHANISTIC,PO01,M,FAIL,No mapping for the gravitational source/curvature dynamics claimed by full equivalence is supplied.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C11,M_MECHANISTIC,PO02,M,FAIL,Fluid-acoustic and dynamical-spacetime roles are not compatible for physical identity.,MAPPING_TYPE_RELATION,IA02_TYPE_ROLE_MISMATCH
C11,M_MECHANISTIC,PO03,M,FAIL,Einstein gravitational dynamics are explicitly unmapped by the acoustic formalism.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C11,M_MECHANISTIC,PO04,M,FAIL,An effective acoustic metric is not a target formalism for full Einstein dynamics.,FORMAL_METROLOGY,IA04_FORMAL_DOMAIN_ERROR
C11,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C11,M_MECHANISTIC,PO06,M,FAIL,Fluid perturbation assumptions do not establish full dynamical spacetime gravity.,ASSUMPTION_REGIME,IA06_ASSUMPTION_LAUNDERING
C11,M_MECHANISTIC,PO07,M,FAIL,Full GR is explicitly outside the frozen effective-metric scope.,ASSUMPTION_REGIME,IA07_REGIME_EXTRAPOLATION
C11,M_MECHANISTIC,PO08,M,FAIL,The fluid does not instantiate gravitational source/curvature dynamics.,MECHANISM_CAUSALITY,IA08_MECHANISM_SMUGGLING
C11,M_MECHANISTIC,PO09,M,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C11,M_MECHANISTIC,PO10,M,FAIL,Acoustic parameters are not black-hole mass/spacetime parameters by identity.,INVARIANT_PARAMETER,IA11_PARAMETER_SMUGGLING
C11,M_MECHANISTIC,PO11,M,FAIL,Analogue experiments do not test the full Einstein-dynamics claim.,EMPIRICAL,IA12_EMPIRICAL_COLLISION
C11,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this bounded axis claim.,,
C11,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C12,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C12,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C12,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C12,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C12,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C12,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C12,F_FORMAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C12,F_FORMAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C12,F_FORMAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C12,F_FORMAL,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C12,F_FORMAL,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C12,F_FORMAL,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C12,F_FORMAL,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C12,F_FORMAL,PO09,C,NOT_APPLICABLE,Invariant/conservation compatibility is not activated by this bounded axis claim.,,
C12,F_FORMAL,PO10,C,NOT_APPLICABLE,Parameter transport/calibration is not activated by this bounded axis claim.,,
C12,F_FORMAL,PO11,C,NOT_APPLICABLE,Empirical-envelope compatibility is not activated by this bounded axis claim.,,
C12,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C12,M_MECHANISTIC,PO00,M,PASS,Frozen packet supports source/target grounding at the bounded structural/formal scope; no mechanism is claimed.,,
C12,M_MECHANISTIC,PO01,M,PASS,Frozen packet supports explicit mapping declaration at the bounded structural/formal scope; no mechanism is claimed.,,
C12,M_MECHANISTIC,PO02,M,PASS,Frozen packet supports type and role compatibility at the bounded structural/formal scope; no mechanism is claimed.,,
C12,M_MECHANISTIC,PO03,M,PASS,Frozen packet supports relation preservation at the bounded structural/formal scope; no mechanism is claimed.,,
C12,M_MECHANISTIC,PO04,M,PASS,Frozen packet supports target formal well-formedness at the bounded structural/formal scope; no mechanism is claimed.,,
C12,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this unclaimed axis.,,
C12,M_MECHANISTIC,PO06,M,PASS,Frozen packet supports assumption transport at the bounded structural/formal scope; no mechanism is claimed.,,
C12,M_MECHANISTIC,PO07,M,PASS,"Frozen packet supports boundary, scale, and regime coverage at the bounded structural/formal scope; no mechanism is claimed.",,
C12,M_MECHANISTIC,PO08,M,UNKNOWN,No positive claim or frozen evidence establishes causal/mechanistic compatibility on this axis.,,
C12,M_MECHANISTIC,PO09,M,UNKNOWN,No positive claim or frozen evidence establishes invariant/conservation compatibility on this axis.,,
C12,M_MECHANISTIC,PO10,M,PASS,Frozen packet supports parameter transport/calibration at the bounded structural/formal scope; no mechanism is claimed.,,
C12,M_MECHANISTIC,PO11,M,UNKNOWN,No positive claim or frozen evidence establishes empirical-envelope compatibility on this axis.,,
C12,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this unclaimed axis.,,
C12,M_MECHANISTIC,PO16,M,PASS,Frozen packet supports provenance completeness at the bounded structural/formal scope; no mechanism is claimed.,,
C13,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C13,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C13,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C13,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C13,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C13,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C13,F_FORMAL,PO01,M,UNKNOWN,Frozen packet does not supply sufficient evidence for explicit mapping declaration.,,
C13,F_FORMAL,PO02,M,UNKNOWN,Frozen packet does not supply sufficient evidence for type and role compatibility.,,
C13,F_FORMAL,PO03,M,UNKNOWN,Frozen packet does not supply sufficient evidence for relation preservation.,,
C13,F_FORMAL,PO04,M,UNKNOWN,Frozen packet does not supply sufficient evidence for target formal well-formedness.,,
C13,F_FORMAL,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C13,F_FORMAL,PO06,M,UNKNOWN,Frozen packet does not supply sufficient evidence for assumption transport.,,
C13,F_FORMAL,PO07,M,UNKNOWN,"Frozen packet does not supply sufficient evidence for boundary, scale, and regime coverage.",,
C13,F_FORMAL,PO09,C,NOT_APPLICABLE,Invariant/conservation compatibility is not activated by this bounded axis claim.,,
C13,F_FORMAL,PO10,C,NOT_APPLICABLE,Parameter transport/calibration is not activated by this bounded axis claim.,,
C13,F_FORMAL,PO11,C,UNKNOWN,Frozen packet does not supply sufficient evidence for empirical-envelope compatibility.,,
C13,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C13,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C13,M_MECHANISTIC,PO01,M,UNKNOWN,Frozen packet does not supply sufficient evidence for explicit mapping declaration.,,
C13,M_MECHANISTIC,PO02,M,UNKNOWN,Frozen packet does not supply sufficient evidence for type and role compatibility.,,
C13,M_MECHANISTIC,PO03,M,UNKNOWN,Frozen packet does not supply sufficient evidence for relation preservation.,,
C13,M_MECHANISTIC,PO04,M,UNKNOWN,Frozen packet does not supply sufficient evidence for target formal well-formedness.,,
C13,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C13,M_MECHANISTIC,PO06,M,UNKNOWN,Frozen packet does not supply sufficient evidence for assumption transport.,,
C13,M_MECHANISTIC,PO07,M,UNKNOWN,"Frozen packet does not supply sufficient evidence for boundary, scale, and regime coverage.",,
C13,M_MECHANISTIC,PO08,M,FAIL,Structural resemblance is the sole support for a literal hidden-fluid electron mechanism.,MECHANISM_CAUSALITY,IA08_MECHANISM_SMUGGLING
C13,M_MECHANISTIC,PO09,M,UNKNOWN,Frozen packet does not supply sufficient evidence for invariant/conservation compatibility.,,
C13,M_MECHANISTIC,PO10,M,UNKNOWN,Frozen packet does not supply sufficient evidence for parameter transport/calibration.,,
C13,M_MECHANISTIC,PO11,M,UNKNOWN,Frozen packet does not supply sufficient evidence for empirical-envelope compatibility.,,
C13,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this bounded axis claim.,,
C13,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C14,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C14,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C14,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C14,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C14,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C14,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C14,F_FORMAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C14,F_FORMAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C14,F_FORMAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C14,F_FORMAL,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C14,F_FORMAL,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C14,F_FORMAL,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C14,F_FORMAL,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C14,F_FORMAL,PO09,C,NOT_APPLICABLE,Invariant/conservation compatibility is not activated by this bounded axis claim.,,
C14,F_FORMAL,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C14,F_FORMAL,PO11,C,NOT_APPLICABLE,Empirical-envelope compatibility is not activated by this bounded axis claim.,,
C14,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C14,M_MECHANISTIC,PO00,M,PASS,Frozen packet supports source/target grounding at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO01,M,PASS,Frozen packet supports explicit mapping declaration at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO02,M,PASS,Frozen packet supports type and role compatibility at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO03,M,PASS,Frozen packet supports relation preservation at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO04,M,PASS,Frozen packet supports target formal well-formedness at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this unclaimed axis.,,
C14,M_MECHANISTIC,PO06,M,PASS,Frozen packet supports assumption transport at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO07,M,PASS,"Frozen packet supports boundary, scale, and regime coverage at the bounded structural/formal scope; no mechanism is claimed.",,
C14,M_MECHANISTIC,PO08,M,UNKNOWN,No positive claim or frozen evidence establishes causal/mechanistic compatibility on this axis.,,
C14,M_MECHANISTIC,PO09,M,PASS,Frozen packet supports invariant/conservation compatibility at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO10,M,PASS,Frozen packet supports parameter transport/calibration at the bounded structural/formal scope; no mechanism is claimed.,,
C14,M_MECHANISTIC,PO11,M,UNKNOWN,No positive claim or frozen evidence establishes empirical-envelope compatibility on this axis.,,
C14,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this unclaimed axis.,,
C14,M_MECHANISTIC,PO16,M,PASS,Frozen packet supports provenance completeness at the bounded structural/formal scope; no mechanism is claimed.,,
C15,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C15,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C15,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C15,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C15,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C15,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C15,F_FORMAL,PO01,M,UNKNOWN,Frozen packet does not supply sufficient evidence for explicit mapping declaration.,,
C15,F_FORMAL,PO02,M,UNKNOWN,Frozen packet does not supply sufficient evidence for type and role compatibility.,,
C15,F_FORMAL,PO03,M,UNKNOWN,Frozen packet does not supply sufficient evidence for relation preservation.,,
C15,F_FORMAL,PO04,M,UNKNOWN,Frozen packet does not supply sufficient evidence for target formal well-formedness.,,
C15,F_FORMAL,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C15,F_FORMAL,PO06,M,UNKNOWN,Frozen packet does not supply sufficient evidence for assumption transport.,,
C15,F_FORMAL,PO07,M,UNKNOWN,"Frozen packet does not supply sufficient evidence for boundary, scale, and regime coverage.",,
C15,F_FORMAL,PO09,C,NOT_APPLICABLE,Invariant/conservation compatibility is not activated by this bounded axis claim.,,
C15,F_FORMAL,PO10,C,NOT_APPLICABLE,Parameter transport/calibration is not activated by this bounded axis claim.,,
C15,F_FORMAL,PO11,C,UNKNOWN,Frozen packet does not supply sufficient evidence for empirical-envelope compatibility.,,
C15,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C15,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C15,M_MECHANISTIC,PO01,M,UNKNOWN,Frozen packet does not supply sufficient evidence for explicit mapping declaration.,,
C15,M_MECHANISTIC,PO02,M,UNKNOWN,Frozen packet does not supply sufficient evidence for type and role compatibility.,,
C15,M_MECHANISTIC,PO03,M,UNKNOWN,Frozen packet does not supply sufficient evidence for relation preservation.,,
C15,M_MECHANISTIC,PO04,M,UNKNOWN,Frozen packet does not supply sufficient evidence for target formal well-formedness.,,
C15,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C15,M_MECHANISTIC,PO06,M,UNKNOWN,Frozen packet does not supply sufficient evidence for assumption transport.,,
C15,M_MECHANISTIC,PO07,M,UNKNOWN,"Frozen packet does not supply sufficient evidence for boundary, scale, and regime coverage.",,
C15,M_MECHANISTIC,PO08,M,FAIL,Artificial representation-learning success is the sole support for biological causal identity.,MECHANISM_CAUSALITY,IA08_MECHANISM_SMUGGLING
C15,M_MECHANISTIC,PO09,M,UNKNOWN,Frozen packet does not supply sufficient evidence for invariant/conservation compatibility.,,
C15,M_MECHANISTIC,PO10,M,UNKNOWN,Frozen packet does not supply sufficient evidence for parameter transport/calibration.,,
C15,M_MECHANISTIC,PO11,M,FAIL,Frozen biological constraints are absent from the literal ANN/transformer identity claim.,EMPIRICAL,IA12_EMPIRICAL_COLLISION
C15,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this bounded axis claim.,,
C15,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C16,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C16,S_STRUCTURAL,PO01,M,FAIL,Only metaphors are supplied; no target quantum-to-decision mapping is declared.,MAPPING_TYPE_RELATION,IA01_LEXICAL_SUBSTITUTION
C16,S_STRUCTURAL,PO02,M,FAIL,Cognitive metaphors are not compatible with quantum state/potential/amplitude roles.,MAPPING_TYPE_RELATION,IA02_TYPE_ROLE_MISMATCH
C16,S_STRUCTURAL,PO03,M,FAIL,No tunneling relation is translated into target decision variables.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C16,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C16,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C16,F_FORMAL,PO01,M,FAIL,Only metaphors are supplied; no target quantum-to-decision mapping is declared.,MAPPING_TYPE_RELATION,IA01_LEXICAL_SUBSTITUTION
C16,F_FORMAL,PO02,M,FAIL,Cognitive metaphors are not compatible with quantum state/potential/amplitude roles.,MAPPING_TYPE_RELATION,IA02_TYPE_ROLE_MISMATCH
C16,F_FORMAL,PO03,M,FAIL,No tunneling relation is translated into target decision variables.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C16,F_FORMAL,PO04,M,FAIL,"No Schrödinger-type target state, Hamiltonian, or current relation is defined.",FORMAL_METROLOGY,IA04_FORMAL_DOMAIN_ERROR
C16,F_FORMAL,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C16,F_FORMAL,PO06,M,FAIL,Quantum coherence/dynamics assumptions are not established for cognitive variables.,ASSUMPTION_REGIME,IA06_ASSUMPTION_LAUNDERING
C16,F_FORMAL,PO07,M,FAIL,No supported cognitive regime for the quantum transfer is declared.,ASSUMPTION_REGIME,IA07_REGIME_EXTRAPOLATION
C16,F_FORMAL,PO09,C,NOT_APPLICABLE,Invariant/conservation compatibility is not activated by this bounded axis claim.,,
C16,F_FORMAL,PO10,C,NOT_APPLICABLE,Parameter transport/calibration is not activated by this bounded axis claim.,,
C16,F_FORMAL,PO11,C,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C16,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C16,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C16,M_MECHANISTIC,PO01,M,FAIL,Only metaphors are supplied; no target quantum-to-decision mapping is declared.,MAPPING_TYPE_RELATION,IA01_LEXICAL_SUBSTITUTION
C16,M_MECHANISTIC,PO02,M,FAIL,Cognitive metaphors are not compatible with quantum state/potential/amplitude roles.,MAPPING_TYPE_RELATION,IA02_TYPE_ROLE_MISMATCH
C16,M_MECHANISTIC,PO03,M,FAIL,No tunneling relation is translated into target decision variables.,MAPPING_TYPE_RELATION,IA03_RELATION_BREAK
C16,M_MECHANISTIC,PO04,M,FAIL,"No Schrödinger-type target state, Hamiltonian, or current relation is defined.",FORMAL_METROLOGY,IA04_FORMAL_DOMAIN_ERROR
C16,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,Dimensional/metrological validity is not activated by this bounded axis claim.,,
C16,M_MECHANISTIC,PO06,M,FAIL,Quantum coherence/dynamics assumptions are not established for cognitive variables.,ASSUMPTION_REGIME,IA06_ASSUMPTION_LAUNDERING
C16,M_MECHANISTIC,PO07,M,FAIL,No supported cognitive regime for the quantum transfer is declared.,ASSUMPTION_REGIME,IA07_REGIME_EXTRAPOLATION
C16,M_MECHANISTIC,PO08,M,FAIL,No physical tunneling process is supplied in the cognitive target.,MECHANISM_CAUSALITY,IA08_MECHANISM_SMUGGLING
C16,M_MECHANISTIC,PO09,M,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C16,M_MECHANISTIC,PO10,M,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C16,M_MECHANISTIC,PO11,M,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C16,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,Uncertainty/sensitivity is not activated by this bounded axis claim.,,
C16,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C17,S_STRUCTURAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C17,S_STRUCTURAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C17,S_STRUCTURAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C17,S_STRUCTURAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C17,S_STRUCTURAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C17,F_FORMAL,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C17,F_FORMAL,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C17,F_FORMAL,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C17,F_FORMAL,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C17,F_FORMAL,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C17,F_FORMAL,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C17,F_FORMAL,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C17,F_FORMAL,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C17,F_FORMAL,PO09,C,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C17,F_FORMAL,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C17,F_FORMAL,PO11,C,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C17,F_FORMAL,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C17,M_MECHANISTIC,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C17,M_MECHANISTIC,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C17,M_MECHANISTIC,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C17,M_MECHANISTIC,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C17,M_MECHANISTIC,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C17,M_MECHANISTIC,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C17,M_MECHANISTIC,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C17,M_MECHANISTIC,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C17,M_MECHANISTIC,PO08,M,PASS,Frozen packet supplies affirmative evidence for causal/mechanistic compatibility.,,
C17,M_MECHANISTIC,PO09,M,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C17,M_MECHANISTIC,PO10,M,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C17,M_MECHANISTIC,PO11,M,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
C17,M_MECHANISTIC,PO12,C,PASS,Frozen packet supplies affirmative evidence for uncertainty/sensitivity.,,
C17,M_MECHANISTIC,PO16,M,PASS,Frozen packet supplies affirmative evidence for provenance completeness.,,
C17,P_PREDICTIVE,PO00,M,PASS,Frozen packet supplies affirmative evidence for source/target grounding.,,
C17,P_PREDICTIVE,PO01,M,PASS,Frozen packet supplies affirmative evidence for explicit mapping declaration.,,
C17,P_PREDICTIVE,PO02,M,PASS,Frozen packet supplies affirmative evidence for type and role compatibility.,,
C17,P_PREDICTIVE,PO03,M,PASS,Frozen packet supplies affirmative evidence for relation preservation.,,
C17,P_PREDICTIVE,PO04,M,PASS,Frozen packet supplies affirmative evidence for target formal well-formedness.,,
C17,P_PREDICTIVE,PO05,C,PASS,Frozen packet supplies affirmative evidence for dimensional/metrological validity.,,
C17,P_PREDICTIVE,PO06,M,PASS,Frozen packet supplies affirmative evidence for assumption transport.,,
C17,P_PREDICTIVE,PO07,M,PASS,"Frozen packet supplies affirmative evidence for boundary, scale, and regime coverage.",,
C17,P_PREDICTIVE,PO08,C,PASS,Frozen packet supplies affirmative evidence for causal/mechanistic compatibility.,,
C17,P_PREDICTIVE,PO09,C,PASS,Frozen packet supplies affirmative evidence for invariant/conservation compatibility.,,
C17,P_PREDICTIVE,PO10,C,PASS,Frozen packet supplies affirmative evidence for parameter transport/calibration.,,
C17,P_PREDICTIVE,PO11,M,PASS,Frozen packet supplies affirmative evidence for empirical-envelope compatibility.,,
