blind_id,axis,obligation_id,requirement_mode,evaluator_status,evaluator_rationale,failure_family_if_blocking,ia_codes_if_fail
C09,M_MECHANISTIC,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C09,M_MECHANISTIC,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH;IA13_ONTOLOGICAL_IDENTITY_ERROR
C09,M_MECHANISTIC,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C09,M_MECHANISTIC,PO04,M,PASS,Packet formal_evidence supplies qualifying evidence for PO04 on this axis.,,
C09,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,NOT_APPLICABLE: no unit-bearing or measured physical target relation is used.,,
C09,M_MECHANISTIC,PO06,M,FAIL,Packet assumptions_and_regime directly contradicts or fails the asserted transfer for PO06; this is a local failure.,,IA06_ASSUMPTION_LAUNDERING
C09,M_MECHANISTIC,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C09,M_MECHANISTIC,PO08,M,FAIL,Packet mechanism_evidence directly contradicts or fails the asserted transfer for PO08; this is a local failure.,,IA08_MECHANISM_SMUGGLING;IA13_ONTOLOGICAL_IDENTITY_ERROR
C09,M_MECHANISTIC,PO09,M,PASS,Packet formal_evidence/assumptions_and_regime supplies qualifying evidence for PO09 on this axis.,,
C09,M_MECHANISTIC,PO10,M,FAIL,Packet parameter_calibration directly contradicts or fails the asserted transfer for PO10; this is a local failure.,,IA11_PARAMETER_SMUGGLING
C09,M_MECHANISTIC,PO11,M,FAIL,Packet empirical_bounds directly contradicts or fails the asserted transfer for PO11; this is a local failure.,,IA12_EMPIRICAL_COLLISION
C09,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,NOT_APPLICABLE: no quantitative mechanistic uncertainty claim is made.,,
C09,M_MECHANISTIC,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C10,S_STRUCTURAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C10,S_STRUCTURAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C10,S_STRUCTURAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C10,S_STRUCTURAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C10,S_STRUCTURAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C10,F_FORMAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C10,F_FORMAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C10,F_FORMAL,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH;IA13_ONTOLOGICAL_IDENTITY_ERROR
C10,F_FORMAL,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C10,F_FORMAL,PO04,M,FAIL,Packet formal_evidence directly contradicts or fails the asserted transfer for PO04; this is a local failure.,,IA04_FORMAL_DOMAIN_ERROR
C10,F_FORMAL,PO05,C,NOT_APPLICABLE,NOT_APPLICABLE: no unit-bearing or measured physical target relation is used.,,
C10,F_FORMAL,PO06,M,FAIL,Packet assumptions_and_regime directly contradicts or fails the asserted transfer for PO06; this is a local failure.,,IA06_ASSUMPTION_LAUNDERING
C10,F_FORMAL,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C10,F_FORMAL,PO09,C,NOT_APPLICABLE,"NOT_APPLICABLE: no material invariant, normalization, or conservation law is used.",,
C10,F_FORMAL,PO10,C,NOT_APPLICABLE,"NOT_APPLICABLE: no parameter is transported, fitted, derived, or instantiated on this conditional row.",,
C10,F_FORMAL,PO11,C,FAIL,Packet empirical_bounds directly contradicts or fails the asserted transfer for PO11; this is a local failure.,,IA12_EMPIRICAL_COLLISION
C10,F_FORMAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C10,M_MECHANISTIC,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C10,M_MECHANISTIC,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C10,M_MECHANISTIC,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH;IA13_ONTOLOGICAL_IDENTITY_ERROR
C10,M_MECHANISTIC,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C10,M_MECHANISTIC,PO04,M,FAIL,Packet formal_evidence directly contradicts or fails the asserted transfer for PO04; this is a local failure.,,IA04_FORMAL_DOMAIN_ERROR
C10,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,NOT_APPLICABLE: no unit-bearing or measured physical target relation is used.,,
C10,M_MECHANISTIC,PO06,M,FAIL,Packet assumptions_and_regime directly contradicts or fails the asserted transfer for PO06; this is a local failure.,,IA06_ASSUMPTION_LAUNDERING
C10,M_MECHANISTIC,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C10,M_MECHANISTIC,PO08,M,FAIL,Packet mechanism_evidence directly contradicts or fails the asserted transfer for PO08; this is a local failure.,,IA08_MECHANISM_SMUGGLING;IA13_ONTOLOGICAL_IDENTITY_ERROR
C10,M_MECHANISTIC,PO09,M,PASS,Packet formal_evidence/assumptions_and_regime supplies qualifying evidence for PO09 on this axis.,,
C10,M_MECHANISTIC,PO10,M,PASS,Packet parameter_calibration supplies qualifying evidence for PO10 on this axis.,,
C10,M_MECHANISTIC,PO11,M,FAIL,Packet empirical_bounds directly contradicts or fails the asserted transfer for PO11; this is a local failure.,,IA12_EMPIRICAL_COLLISION
C10,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,NOT_APPLICABLE: no quantitative mechanistic uncertainty claim is made.,,
C10,M_MECHANISTIC,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C11,S_STRUCTURAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C11,S_STRUCTURAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C11,S_STRUCTURAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C11,S_STRUCTURAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C11,S_STRUCTURAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C11,F_FORMAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C11,F_FORMAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C11,F_FORMAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C11,F_FORMAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C11,F_FORMAL,PO04,M,PASS,Packet formal_evidence supplies qualifying evidence for PO04 on this axis.,,
C11,F_FORMAL,PO05,C,PASS,Packet formal_evidence/parameter_calibration supplies qualifying evidence for PO05 on this axis.,,
C11,F_FORMAL,PO06,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO06 on this axis.,,
C11,F_FORMAL,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C11,F_FORMAL,PO09,C,NOT_APPLICABLE,"NOT_APPLICABLE: no material invariant, normalization, or conservation law is used.",,
C11,F_FORMAL,PO10,C,PASS,Packet parameter_calibration supplies qualifying evidence for PO10 on this axis.,,
C11,F_FORMAL,PO11,C,PASS,Packet empirical_bounds supplies qualifying evidence for PO11 on this axis.,,
C11,F_FORMAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C11,M_MECHANISTIC,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C11,M_MECHANISTIC,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C11,M_MECHANISTIC,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH;IA13_ONTOLOGICAL_IDENTITY_ERROR
C11,M_MECHANISTIC,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C11,M_MECHANISTIC,PO04,M,PASS,Packet formal_evidence supplies qualifying evidence for PO04 on this axis.,,
C11,M_MECHANISTIC,PO05,C,PASS,Packet formal_evidence/parameter_calibration supplies qualifying evidence for PO05 on this axis.,,
C11,M_MECHANISTIC,PO06,M,FAIL,Packet assumptions_and_regime directly contradicts or fails the asserted transfer for PO06; this is a local failure.,,IA06_ASSUMPTION_LAUNDERING
C11,M_MECHANISTIC,PO07,M,FAIL,Packet assumptions_and_regime directly contradicts or fails the asserted transfer for PO07; this is a local failure.,,IA07_REGIME_EXTRAPOLATION
C11,M_MECHANISTIC,PO08,M,FAIL,Packet mechanism_evidence directly contradicts or fails the asserted transfer for PO08; this is a local failure.,,IA08_MECHANISM_SMUGGLING;IA13_ONTOLOGICAL_IDENTITY_ERROR
C11,M_MECHANISTIC,PO09,M,PASS,Packet formal_evidence/assumptions_and_regime supplies qualifying evidence for PO09 on this axis.,,
C11,M_MECHANISTIC,PO10,M,PASS,Packet parameter_calibration supplies qualifying evidence for PO10 on this axis.,,
C11,M_MECHANISTIC,PO11,M,FAIL,Packet empirical_bounds directly contradicts or fails the asserted transfer for PO11; this is a local failure.,,IA12_EMPIRICAL_COLLISION
C11,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,NOT_APPLICABLE: no quantitative mechanistic uncertainty claim is made.,,
C11,M_MECHANISTIC,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C12,S_STRUCTURAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C12,S_STRUCTURAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C12,S_STRUCTURAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C12,S_STRUCTURAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C12,S_STRUCTURAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C12,F_FORMAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C12,F_FORMAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C12,F_FORMAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C12,F_FORMAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C12,F_FORMAL,PO04,M,PASS,Packet formal_evidence supplies qualifying evidence for PO04 on this axis.,,
C12,F_FORMAL,PO05,C,PASS,Packet formal_evidence/parameter_calibration supplies qualifying evidence for PO05 on this axis.,,
C12,F_FORMAL,PO06,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO06 on this axis.,,
C12,F_FORMAL,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C12,F_FORMAL,PO09,C,NOT_APPLICABLE,"NOT_APPLICABLE: no material invariant, normalization, or conservation law is used.",,
C12,F_FORMAL,PO10,C,NOT_APPLICABLE,"NOT_APPLICABLE: no parameter is transported, fitted, derived, or instantiated on this conditional row.",,
C12,F_FORMAL,PO11,C,NOT_APPLICABLE,NOT_APPLICABLE: no target empirical envelope is material to this formal-only row.,,
C12,F_FORMAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C12,M_MECHANISTIC,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C12,M_MECHANISTIC,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C12,M_MECHANISTIC,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C12,M_MECHANISTIC,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C12,M_MECHANISTIC,PO04,M,PASS,Packet formal_evidence supplies qualifying evidence for PO04 on this axis.,,
C12,M_MECHANISTIC,PO05,C,PASS,Packet formal_evidence/parameter_calibration supplies qualifying evidence for PO05 on this axis.,,
C12,M_MECHANISTIC,PO06,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO06 on this axis.,,
C12,M_MECHANISTIC,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C12,M_MECHANISTIC,PO08,M,UNKNOWN,Packet mechanism_evidence does not supply qualifying evidence for PO08; closed-book rules require UNKNOWN.,MECHANISM_CAUSALITY,
C12,M_MECHANISTIC,PO09,M,PASS,Packet formal_evidence/assumptions_and_regime supplies qualifying evidence for PO09 on this axis.,,
C12,M_MECHANISTIC,PO10,M,PASS,Packet parameter_calibration supplies qualifying evidence for PO10 on this axis.,,
C12,M_MECHANISTIC,PO11,M,UNKNOWN,Packet empirical_bounds does not supply qualifying evidence for PO11; closed-book rules require UNKNOWN.,EMPIRICAL,
C12,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,NOT_APPLICABLE: no quantitative mechanistic uncertainty claim is made.,,
C12,M_MECHANISTIC,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C13,S_STRUCTURAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C13,S_STRUCTURAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C13,S_STRUCTURAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C13,S_STRUCTURAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C13,S_STRUCTURAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C13,F_FORMAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C13,F_FORMAL,PO01,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO01; this is a local failure.,,IA03_RELATION_BREAK;IA15_PROVENANCE_NOVELTY_FAILURE
C13,F_FORMAL,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH
C13,F_FORMAL,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C13,F_FORMAL,PO04,M,FAIL,Packet formal_evidence directly contradicts or fails the asserted transfer for PO04; this is a local failure.,,IA04_FORMAL_DOMAIN_ERROR
C13,F_FORMAL,PO05,C,UNKNOWN,Packet formal_evidence/parameter_calibration does not supply qualifying evidence for PO05; closed-book rules require UNKNOWN.,FORMAL_METROLOGY,
C13,F_FORMAL,PO06,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO06 on this axis.,,
C13,F_FORMAL,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C13,F_FORMAL,PO09,C,NOT_APPLICABLE,"NOT_APPLICABLE: no material invariant, normalization, or conservation law is used.",,
C13,F_FORMAL,PO10,C,UNKNOWN,Packet parameter_calibration does not supply qualifying evidence for PO10; closed-book rules require UNKNOWN.,INVARIANT_PARAMETER,
C13,F_FORMAL,PO11,C,UNKNOWN,Packet empirical_bounds does not supply qualifying evidence for PO11; closed-book rules require UNKNOWN.,EMPIRICAL,
C13,F_FORMAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C13,M_MECHANISTIC,PO00,M,FAIL,Packet grounding_evidence/provenance_evidence directly contradicts or fails the asserted transfer for PO00; this is a local failure.,,IA15_PROVENANCE_NOVELTY_FAILURE
C13,M_MECHANISTIC,PO01,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO01; this is a local failure.,,IA03_RELATION_BREAK;IA15_PROVENANCE_NOVELTY_FAILURE
C13,M_MECHANISTIC,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH
C13,M_MECHANISTIC,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C13,M_MECHANISTIC,PO04,M,FAIL,Packet formal_evidence directly contradicts or fails the asserted transfer for PO04; this is a local failure.,,IA04_FORMAL_DOMAIN_ERROR
C13,M_MECHANISTIC,PO05,C,UNKNOWN,Packet formal_evidence/parameter_calibration does not supply qualifying evidence for PO05; closed-book rules require UNKNOWN.,FORMAL_METROLOGY,
C13,M_MECHANISTIC,PO06,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO06 on this axis.,,
C13,M_MECHANISTIC,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C13,M_MECHANISTIC,PO08,M,FAIL,Packet mechanism_evidence directly contradicts or fails the asserted transfer for PO08; this is a local failure.,,IA08_MECHANISM_SMUGGLING;IA13_ONTOLOGICAL_IDENTITY_ERROR
C13,M_MECHANISTIC,PO09,M,PASS,Packet formal_evidence/assumptions_and_regime supplies qualifying evidence for PO09 on this axis.,,
C13,M_MECHANISTIC,PO10,M,UNKNOWN,Packet parameter_calibration does not supply qualifying evidence for PO10; closed-book rules require UNKNOWN.,INVARIANT_PARAMETER,
C13,M_MECHANISTIC,PO11,M,FAIL,Packet empirical_bounds directly contradicts or fails the asserted transfer for PO11; this is a local failure.,,IA12_EMPIRICAL_COLLISION
C13,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,NOT_APPLICABLE: no quantitative mechanistic uncertainty claim is made.,,
C13,M_MECHANISTIC,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C14,S_STRUCTURAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C14,S_STRUCTURAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C14,S_STRUCTURAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C14,S_STRUCTURAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C14,S_STRUCTURAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C14,F_FORMAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C14,F_FORMAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C14,F_FORMAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C14,F_FORMAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C14,F_FORMAL,PO04,M,PASS,Packet formal_evidence supplies qualifying evidence for PO04 on this axis.,,
C14,F_FORMAL,PO05,C,PASS,Packet formal_evidence/parameter_calibration supplies qualifying evidence for PO05 on this axis.,,
C14,F_FORMAL,PO06,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO06 on this axis.,,
C14,F_FORMAL,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C14,F_FORMAL,PO09,C,NOT_APPLICABLE,"NOT_APPLICABLE: no material invariant, normalization, or conservation law is used.",,
C14,F_FORMAL,PO10,C,PASS,Packet parameter_calibration supplies qualifying evidence for PO10 on this axis.,,
C14,F_FORMAL,PO11,C,NOT_APPLICABLE,NOT_APPLICABLE: no target empirical envelope is material to this formal-only row.,,
C14,F_FORMAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C14,M_MECHANISTIC,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C14,M_MECHANISTIC,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C14,M_MECHANISTIC,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C14,M_MECHANISTIC,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C14,M_MECHANISTIC,PO04,M,PASS,Packet formal_evidence supplies qualifying evidence for PO04 on this axis.,,
C14,M_MECHANISTIC,PO05,C,PASS,Packet formal_evidence/parameter_calibration supplies qualifying evidence for PO05 on this axis.,,
C14,M_MECHANISTIC,PO06,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO06 on this axis.,,
C14,M_MECHANISTIC,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C14,M_MECHANISTIC,PO08,M,UNKNOWN,Packet mechanism_evidence does not supply qualifying evidence for PO08; closed-book rules require UNKNOWN.,MECHANISM_CAUSALITY,
C14,M_MECHANISTIC,PO09,M,PASS,Packet formal_evidence/assumptions_and_regime supplies qualifying evidence for PO09 on this axis.,,
C14,M_MECHANISTIC,PO10,M,PASS,Packet parameter_calibration supplies qualifying evidence for PO10 on this axis.,,
C14,M_MECHANISTIC,PO11,M,UNKNOWN,Packet empirical_bounds does not supply qualifying evidence for PO11; closed-book rules require UNKNOWN.,EMPIRICAL,
C14,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,NOT_APPLICABLE: no quantitative mechanistic uncertainty claim is made.,,
C14,M_MECHANISTIC,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C15,S_STRUCTURAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C15,S_STRUCTURAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C15,S_STRUCTURAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C15,S_STRUCTURAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C15,S_STRUCTURAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C15,F_FORMAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C15,F_FORMAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C15,F_FORMAL,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH;IA13_ONTOLOGICAL_IDENTITY_ERROR
C15,F_FORMAL,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C15,F_FORMAL,PO04,M,FAIL,Packet formal_evidence directly contradicts or fails the asserted transfer for PO04; this is a local failure.,,IA04_FORMAL_DOMAIN_ERROR
C15,F_FORMAL,PO05,C,NOT_APPLICABLE,NOT_APPLICABLE: no unit-bearing or measured physical target relation is used.,,
C15,F_FORMAL,PO06,M,FAIL,Packet assumptions_and_regime directly contradicts or fails the asserted transfer for PO06; this is a local failure.,,IA06_ASSUMPTION_LAUNDERING
C15,F_FORMAL,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C15,F_FORMAL,PO09,C,NOT_APPLICABLE,"NOT_APPLICABLE: no material invariant, normalization, or conservation law is used.",,
C15,F_FORMAL,PO10,C,NOT_APPLICABLE,"NOT_APPLICABLE: no parameter is transported, fitted, derived, or instantiated on this conditional row.",,
C15,F_FORMAL,PO11,C,FAIL,Packet empirical_bounds directly contradicts or fails the asserted transfer for PO11; this is a local failure.,,IA12_EMPIRICAL_COLLISION
C15,F_FORMAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C15,M_MECHANISTIC,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C15,M_MECHANISTIC,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C15,M_MECHANISTIC,PO02,M,FAIL,Packet mapping_evidence directly contradicts or fails the asserted transfer for PO02; this is a local failure.,,IA02_TYPE_ROLE_MISMATCH;IA13_ONTOLOGICAL_IDENTITY_ERROR
C15,M_MECHANISTIC,PO03,M,FAIL,Packet mapping_evidence/formal_evidence directly contradicts or fails the asserted transfer for PO03; this is a local failure.,,IA03_RELATION_BREAK
C15,M_MECHANISTIC,PO04,M,FAIL,Packet formal_evidence directly contradicts or fails the asserted transfer for PO04; this is a local failure.,,IA04_FORMAL_DOMAIN_ERROR
C15,M_MECHANISTIC,PO05,C,NOT_APPLICABLE,NOT_APPLICABLE: no unit-bearing or measured physical target relation is used.,,
C15,M_MECHANISTIC,PO06,M,FAIL,Packet assumptions_and_regime directly contradicts or fails the asserted transfer for PO06; this is a local failure.,,IA06_ASSUMPTION_LAUNDERING
C15,M_MECHANISTIC,PO07,M,PASS,Packet assumptions_and_regime supplies qualifying evidence for PO07 on this axis.,,
C15,M_MECHANISTIC,PO08,M,FAIL,Packet mechanism_evidence directly contradicts or fails the asserted transfer for PO08; this is a local failure.,,IA08_MECHANISM_SMUGGLING;IA13_ONTOLOGICAL_IDENTITY_ERROR
C15,M_MECHANISTIC,PO09,M,PASS,Packet formal_evidence/assumptions_and_regime supplies qualifying evidence for PO09 on this axis.,,
C15,M_MECHANISTIC,PO10,M,FAIL,Packet parameter_calibration directly contradicts or fails the asserted transfer for PO10; this is a local failure.,,IA11_PARAMETER_SMUGGLING
C15,M_MECHANISTIC,PO11,M,FAIL,Packet empirical_bounds directly contradicts or fails the asserted transfer for PO11; this is a local failure.,,IA12_EMPIRICAL_COLLISION
C15,M_MECHANISTIC,PO12,C,NOT_APPLICABLE,NOT_APPLICABLE: no quantitative mechanistic uncertainty claim is made.,,
C15,M_MECHANISTIC,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
C16,S_STRUCTURAL,PO00,M,PASS,Packet grounding_evidence/provenance_evidence supplies qualifying evidence for PO00 on this axis.,,
C16,S_STRUCTURAL,PO01,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO01 on this axis.,,
C16,S_STRUCTURAL,PO02,M,PASS,Packet mapping_evidence supplies qualifying evidence for PO02 on this axis.,,
C16,S_STRUCTURAL,PO03,M,PASS,Packet mapping_evidence/formal_evidence supplies qualifying evidence for PO03 on this axis.,,
C16,S_STRUCTURAL,PO16,M,PASS,Packet provenance_evidence supplies qualifying evidence for PO16 on this axis.,,
